id,name,host_name,host_is_superhost,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,beds,price,review_scores_rating
18106271,"Light, cozy apartment in the center of Amsterdam",Eline,f,Weesperbuurt en Plantage,Centrum-Oost,,2,$195.00,95
18106807,"Bright, pretty residence in the heart of Amsterdam",Mette,f,,Oud-Oost,,1,$87.00,100
18107108,Super Cute (Monument!) Corner home in Hip North!,Mariska,f,Volewijck,Oud-Noord,,1,$159.00,95
18109319,Cozy studio in Plantage Area,Tessa,f,Weesperbuurt en Plantage,Centrum-Oost,,1,$118.00,100
18114729,"Green Oasis at sailing barge ""the Rederijker""",Julia,t,,IJburg - Zeeburgereiland,,12,$389.00,97
18115300,Large family dikehouse in pittoresque quiet street,Arthur,f,Tuindorp Buiksloot,Oud-Noord,,5,$215.00,93
18115831,Modern appartment in Oud-West,Raphaelle,t,Oud-West,De Baarsjes - Oud-West,,2,$150.00,94
18116541,Great apt in central Amsterdam with roof terrace,Lisette,t,De Pijp,De Pijp - Rivierenbuurt,,1,$150.00,100
18117210,30m2 room with balcony in Amsterdam,Na,f,Osdorp,Osdorp,,1,$70.00,95
18118085,"Sunny, Elegant, Spacious apartment in the Centre",Jeroen,f,Weesperbuurt en Plantage,Oud-Oost,,3,$171.00,100
18118181,Spacious loftappartment in trendy neighbourhood,Bart,f,Oud-West,De Baarsjes - Oud-West,,2,$350.00,
18127226,Private appartment,Fred,f,Buitenveldert-West,Buitenveldert - Zuidas,,2,$45.00,90
18129298,Sunny and spacious appartment in Oud-West,Iris,f,,De Baarsjes - Oud-West,,1,$164.00,80
18130060,Nice apartment in popular Old South,Puck,f,Oud-Zuid,Zuid,,1,$300.00,96
18130108,Best view in Amsterdam,Blair,f,Indische Buurt,Oud-Oost,,3,$196.00,91
18130729,Apartment in the Pijp,Renske,f,De Pijp,De Pijp - Rivierenbuurt,,1,$80.00,100
18133020,Quiet and bright room in the heart of Amsterdam,Felicitas,f,,Centrum-Oost,,1,$148.00,96
18133076,New Boxspring & Balcony with canal view!,Nathalie,t,Oud-West,De Baarsjes - Oud-West,,1,$90.00,100
18135326,Houseboat in Amsterdam,Houseboat In Amsterdam,f,Oost,Centrum-Oost,,2,$230.00,90
18136755,Canal apartment with garden nearby center,Josien,f,Oud-West,De Baarsjes - Oud-West,,1,$115.00,83
18137942,nice house with garden,Piet,f,,De Pijp - Rivierenbuurt,,1,$100.00,97
18139965,Small but bright room near the center & free bike,M,t,Oud-West,De Baarsjes - Oud-West,,1,$76.00,97
18145166,Luxurious designapartment with magnificent view,Joyce,f,,IJburg - Zeeburgereiland,,3,$170.00,90
18145421,Large family dykhouse + garden and free park,Dominique,f,Landelijk Noord,Noord-Oost,,3,$180.00,
18145554,Bright and cozy room in De Pijp,Crystal,f,,De Pijp - Rivierenbuurt,,1,$97.00,87
18146703,Beautiful central parkside appartment with terrace,Shawna,f,Oud-West,Westerpark,,2,$165.00,97
18148239,Modern 1 bedroom apartment w/ terrace near metro,Liam,t,,Oud-Oost,,1,$82.00,94
18149087,Apartment 2pp in vibrant Oud West,Hans,f,Oud-West,De Baarsjes - Oud-West,,1,$105.00,96
18151127,Luxe beneden woning met jaccuzi in Amterdam west!,Behrooz,f,Oud-West,Bos en Lommer,,1,$400.00,
18151254,Lovely appartment for 2 @ Red Light District,Ronald,f,De Wallen,Centrum-West,,1,$85.00,97
18151468,The Black | Canal view private studio,"Ruben, Sarah & Lindy",f,Oosterparkbuurt,Centrum-Oost,,1,$129.00,93
18152468,Spacious apartment with garden & ideally located,Natalja,f,Oosterparkbuurt,Oud-Oost,,1,$102.00,93
18155399,"Cosy family house, next to the park & quiet street",Jooske,f,,De Baarsjes - Oud-West,,4,$140.00,88
18155594,one bedroom apartament: Centre of Amsterdam,Yolanda,f,Oud-West,Westerpark,,1,$60.00,95
18155892,De Hoek all-in-one private garden house,Jennita,t,Spaarndammer en Zeeheldenbuurt,Westerpark,,1,$120.00,96
18156726,Brilliant Amsterdam,Paolo,f,Overtoomse Veld,Slotervaart,,1,$77.00,93
18156735,Amsterdam city trip apartment,Kim,f,,De Baarsjes - Oud-West,,1,$118.00,100
18157817,Standard  room.,Ella,f,,Bijlmer-Centrum,,1,$55.00,
18158056,"Sunny loft & panoramic roof, for couple (+kids)",Evi,f,Bos en Lommer,Bos en Lommer,,2,$130.00,97
18159529,Double bedroom (max 2 guests),Greg,t,Slotermeer-Zuidwest,Geuzenveld - Slotermeer,,1,$94.00,98
18164648,Amazing 85m2 canal apartment in heart of city!,Mark,f,,Centrum-West,,1,$249.00,98
18164994,The prefect get away for two!,Chris,f,,Centrum-West,,1,$201.00,98
18168624,Nice house in picturesque village near Amsterdam.,Caroline,f,,Noord-Oost,,3,$100.00,100
18171150,Cozy houseboat in great location in Amsterdam,Alberdina,t,Oostelijke Eilanden en Kadijken,Centrum-Oost,,1,$149.00,99
18172219,Spacious and stylish apartment in buzzing East,Floor,f,Oosterparkbuurt,Oud-Oost,,1,$130.00,73
18172462,Beautiful studio on river front,Chantal,t,,IJburg - Zeeburgereiland,,2,$90.00,95
18175444,Cozy apartment in Eastern Amsterdam,Vladi,f,,Oud-Oost,,2,$109.00,100
18177973,Spacious room near Amsterdam Centre,Altagracia,f,Banne Buiksloot,Noord-West,,0,$40.00,95
18178361,Family house near city center,Fabrice,f,,De Baarsjes - Oud-West,,2,$165.00,96
18178699,Apartment in Amsterdam Zuid,Isaac,f,Buitenveldert-West,Buitenveldert - Zuidas,,2,$74.00,93
18183848,Apartment with garden & parking in Oud-West,Sofie,f,Oud-West,De Baarsjes - Oud-West,,1,$150.00,100
18184532,The White | Canal view private studio,"Ruben, Sarah & Lindy",f,Oosterparkbuurt,Centrum-Oost,,1,$136.00,90
18184609,Stylish apartment on a great location in Amsterdam,Cindy,f,Bos en Lommer,Bos en Lommer,,1,$100.00,95
18185231,Quiet apartment with garden near RAI,Patricia,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,2,$184.00,100
18185348,Cozy room with balcony near Centrum,RuBa,f,,De Baarsjes - Oud-West,,1,$75.00,80
18191221,Ladies only | bright & central room,Emmelie,f,Bos en Lommer,Bos en Lommer,,1,$49.00,98
18193212,Appartement aan de Gaasperplas,Maarten,f,,Gaasperdam - Driemond,,2,$100.00,93
18193971,Feel at home in our cozy apartment,Ivo,f,Bos en Lommer,Bos en Lommer,,1,$140.00,98
18194019,Bright apt. near major art museums and Vondelpark,Kyra,t,,De Baarsjes - Oud-West,,1,$200.00,99
18194727,Comfy and clean apartment,Tim,f,Oud-West,De Baarsjes - Oud-West,,1,$110.00,98
18195146,Cozy apartment nearby Vondelpark & City Centre,Stephanie,f,,De Baarsjes - Oud-West,,1,$100.00,100
18195721,Amsterdam West studio,Tatjana,t,Oud-West,De Baarsjes - Oud-West,,1,$73.00,97
18200950,"Central, Spacious, Newly-Renovated Apartment",Floris,f,Jordaan,Centrum-West,,2,$175.00,100
18203258,SpazioArte entire floor,Ed,f,Buikslotermeer,Noord-Oost,,4,$115.00,
18203305,Appartement Amsterdam Zuid (Buitenveldert),Suzanne,f,Buitenveldert-West,Buitenveldert - Zuidas,,1,$150.00,100
18204540,Beautiful apartment close to the Jordaan,Belle,f,Spaarndammer en Zeeheldenbuurt,Westerpark,,2,$200.00,97
18205137,Amazing historic apartment,Esther,f,Nieuwmarkt en Lastage,Centrum-Oost,,4,$350.00,
18205175,Recently Renovated with Roof Terrace @ Trendy West,Eva,f,Bos en Lommer,Bos en Lommer,,1,$129.00,92
18205663,Private studio on a living boat,Casper,f,Tuindorp Oostzaan,Noord-West,,1,$70.00,100
18206761,Cozy romantic apartment Amsterdam-West,Lis,f,,Bos en Lommer,,1,$135.00,98
18207499,"cozy room, south view, direct tram, free parking",Osman,f,Slotervaart,De Aker - Nieuw Sloten,,1,$50.00,97
18208498,"Private room(32m2), canal area, 350m > Rijksmuseum",Marjon,t,Grachtengordel,Centrum-Oost,,1,$105.00,96
18208689,Lovely apartment in city centre next to Vondelpark,Patrick,f,Oud-West,De Baarsjes - Oud-West,,1,$120.00,40
18209073,Spacious 2 Bedroom Apartment in South of Amsterdam,Marieke,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,2,$174.00,93
18209663,Central & Comfy Home in Famous & Trendy De Pijp,Ovgum,f,De Pijp,De Pijp - Rivierenbuurt,,2,$89.00,96
18210252,"nice apartment, free parking, cleaning included",Matous,t,,Bijlmer-Oost,,1,$100.00,74
18210319,Cosy houseboat,David,t,Bos en Lommer,Bos en Lommer,,1,$150.00,97
18211105,Comfortable and bright family house in Amsterdam,Josee,f,Nieuwendammerdijk en Buiksloterdijk,Oud-Noord,,5,$144.00,93
18211923,Private groundfloor apartment with sunny garden!,Kristel,f,,Oud-Oost,,1,$147.00,98
18217482,Sunny apartment near Vondelpark,Lena,f,Slotervaart,Slotervaart,,1,$95.00,99
18218317,Modern and spacious apartment in The Pijp,Tanja,f,De Pijp,De Pijp - Rivierenbuurt,,1,$119.00,97
18218866,Modern & spacious apartment with balcony | 2BD,Leopold,f,Stadionbuurt,Zuid,,2,$175.00,93
18220143,Unique stylish apartment in the City Centre,Pamela,f,Frederik Hendrikbuurt,Centrum-West,,3,$242.00,92
18221182,City family hide out | 3 Bedrooms | JORDAAN!,Timotheus,f,Grachtengordel,Centrum-West,,4,$94.00,92
18221534,beautiful and big apartment near Amsterdam Rai,Johan And Patricia,t,Rivierenbuurt,De Pijp - Rivierenbuurt,,3,$175.00,96
18223548,Family home Amsterdam East,Jasper,f,Oosterparkbuurt,Oud-Oost,,4,$140.00,100
18224220,Private Studio next to the Amstel River,Mark-Jan,f,,Watergraafsmeer,,1,$120.00,
18224290,"Modern, stylish and bright apartment",Oscar,f,Bos en Lommer,De Baarsjes - Oud-West,,2,$139.00,100
18225467,"Comfortable bright family house, close to ferry",Marieke,f,Tuindorp Oostzaan,Noord-West,,4,$120.00,93
18231885,Spacious apartment at very central location,Charles,f,,De Baarsjes - Oud-West,,1,$120.00,97
18232133,LOVELY DOWNSTAIRS APARTMENT WITH SUNNY GARDEN,Natasja,f,Bos en Lommer,Bos en Lommer,,2,$125.00,98
18233200,Captains Sailing clipper  nearby city centre.,Marcel,t,Oost,IJburg - Zeeburgereiland,,14,$381.00,95
18234191,"Canalview, Balconies & Bikes in hip Old West",Nathalie,t,Oud-West,De Baarsjes - Oud-West,,2,$250.00,97
18235396,bright private room close to center,Janine,f,,Oud-Noord,,1,$65.00,
18235491,Large house in the West of Amsterdam,Joost,f,Oud-West,De Baarsjes - Oud-West,,2,$140.00,100
18237057,Cosy and cute apartment in the Jordaan!,Julie,f,Jordaan,Westerpark,,1,$90.00,
18237619,"Bed, bikes and private balcony in hip Old West!",Nathalie,t,Oud-West,De Baarsjes - Oud-West,,1,$99.00,96
18237895,Stylish & comfortable apartment with parking space,Yvette,f,,De Baarsjes - Oud-West,,1,$129.00,94
18238736,Typical Dutch apartment in trendy West!,Liselotte,f,Oud-West,De Baarsjes - Oud-West,,2,$100.00,84
18245030,Charme in De Pijp / Oud Zuid,Martina,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,1,$120.00,100
18245589,Amazing apartment with garden (official monument),Jeroen,f,Indische Buurt,Oostelijk Havengebied - Indische Buurt,,1,$70.00,96
18245958,"Centrally located modern, fresh apartment",Andreas,f,Oud-West,Westerpark,,1,$140.00,98
18246923,Cozy apartment near Westerpark,Alvina,f,Spaarndammer en Zeeheldenbuurt,Westerpark,,2,$200.00,
18247280,"Stylish, Newly Renovated/Furnished, & Near CENTER!",Melissa,f,,Westerpark,,2,$156.00,100
18248976,HIP AND STYLISH B&B in JORDAAN,Greet,t,,Centrum-West,,4,$95.00,98
18251864,Renovated 1BR Apartment - great & quiet location!,Katie,f,,Centrum-Oost,,1,$99.00,97
18252871,Houseboot Amsterdam 5 min from central station!,Jeffrey,t,Nieuwmarkt en Lastage,Centrum-Oost,,2,$68.00,93
18258332,Logeer kamers  aan de rand van Amsterdam,Bert,f,Osdorp,Osdorp,,0,$83.00,97
18258749,Beautiful home in 'Old-West',Theodora,f,Oud-West,De Baarsjes - Oud-West,,2,$150.00,100
18260009,Private Apartment in the Heart of the City.,Pauline,f,,Westerpark,,1,$132.00,91
18261180,comfortable appartment with garden near centre.,Marc,f,Watergraafsmeer,Watergraafsmeer,,2,$88.00,100
18261259,Nice and quiet Apartment in Amsterdam Centre,Frederiek,f,Weesperbuurt en Plantage,Centrum-Oost,,0,$166.00,97
18261977,"Luxury Apt, Balcony, AMAZING view - centre",Syl,f,Oostelijke Eilanden en Kadijken,Centrum-Oost,,1,$190.00,100
18262601,Modern 2 floor apartment with spacious garden,Maurice,f,Bos en Lommer,Bos en Lommer,,2,$199.00,98
18263579,Nice apartment 1.5 km from CS,Tessa,f,IJplein en Vogelbuurt,Oud-Noord,,1,$84.00,95
18263868,Luxurious private suite City center of Amsterdam,Tjakko,t,Grachtengordel,Centrum-West,,1,$195.00,100
18263878,Amsterdam De Pijp Grand Luxury Designer Home,Frank,f,De Pijp,De Pijp - Rivierenbuurt,,1,$350.00,
18265770,"Mooi app 5h,uitzicht park ,15 min van adam cntr",Edainn,f,,Bijlmer-Centrum,,1,$95.00,89
18266190,Great central apartment near the free ferry,Pieter,f,IJplein en Vogelbuurt,Oud-Noord,,1,$99.00,93
18266363,Bright & Modern in hip area with canal view!,Wicher,f,,De Baarsjes - Oud-West,,2,$92.00,95
18269132,FULL modern apartment + balcony near Vondelpark,Derek,f,Oud-Zuid,Zuid,,1,$55.00,83
18269139,Spacious & modern apartment close to city centre!!,Julia,f,Tuindorp Oostzaan,Noord-West,,2,$65.00,90
18269558,"New, cozy apartment with garden! (family-friendly)",Sven,f,Stadionbuurt,Zuid,,2,$180.00,97
18269651,Family home with bicycles & parking space,Erik,f,Kadoelen,Noord-West,,3,$174.00,100
18270441,Very cozy apartment close to Vondelpark,Rob,f,,De Baarsjes - Oud-West,,1,$100.00,100
18271165,Private room with bathroom near citycenter!,Luuk,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,1,$100.00,
18271173,Modern 2-bedroom loft near Vondelpark and Musea,Floor,f,,De Baarsjes - Oud-West,,2,$307.00,100
18271815,Bright and spacious top floor duplex,Borja,f,,Oud-Oost,,1,$135.00,97
18278311,"Great family apartment, superb Amstel River view",Roos,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,3,$110.00,85
18279105,Spacious apartment in green area,Jennifer,f,Oud-West,De Baarsjes - Oud-West,,1,$108.00,99
18281762,"Gracious, modern and spacious City Retreat!",Joop & Ine,f,Oosterparkbuurt,Oud-Oost,,2,$198.00,99
18283006,Comfortable room in north (20 m2).,Irena,f,Banne Buiksloot,Noord-West,,1,$34.00,85
18284885,Spacious light familyhouse with garden,Simone,f,Oost,IJburg - Zeeburgereiland,,5,$185.00,97
18285132,Re-designed Herenhuis @ Ams center,Raymon,f,Oosterparkbuurt,Oud-Oost,,4,$179.00,
18285386,Vintage Apartment close to the Rembrandtpark,Martijn,f,Oud-Zuid,De Baarsjes - Oud-West,,2,$275.00,85
18286642,Amsterdam City apartment,Matthijs,t,,Westerpark,,1,$100.00,99
18288161,Tiffany Apartment Amsterdam city center,Nancy,f,Grachtengordel,Centrum-Oost,,1,$100.00,87
18288343,Modern Apartment in Amsterdam,Tim,t,,Buitenveldert - Zuidas,,1,$189.00,96
18289075,Great apartment between canals!,Charlotte,f,Grachtengordel,Centrum-Oost,,1,$160.00,96
18290475,Amsterdam city centre,Yvette,f,Oostelijke Eilanden en Kadijken,Centrum-Oost,,2,$165.00,100
18298091,Spacious private bathroom/room (private),Richard,t,Hoofddorppleinbuurt,Zuid,,1,$100.00,96
18303077,Comfortable apt in up and coming North,Carolien,f,Tuindorp Oostzaan,Noord-West,,1,$90.00,90
18303887,Apt at Leidse incl 3 bathrooms and 4 bedrooms,Kelly,f,Grachtengordel,Centrum-Oost,,4,$386.00,93
18304300,Wonderfully located apartment in trendy de Pijp,Roland,f,De Pijp,De Pijp - Rivierenbuurt,,1,$123.00,94
18304950,Spacious and luxurious Leidsesquare apartment,Avihn,f,Grachtengordel,Centrum-Oost,,2,$286.00,98
18305465,Bright apartment in Amsterdam West,Maaike,f,Bos en Lommer,Bos en Lommer,,1,$120.00,98
18306363,Sunny appartment close to Westerpark,David & Beata,f,,Bos en Lommer,,2,$180.00,99
18308929,Cosy Apt Near Albert Cuijp/de Pijp,Paula,f,,De Pijp - Rivierenbuurt,,1,$50.00,91
18309070,Spacious and cosy Apartment in Amsterdam East,Fay,f,Indische Buurt,Oostelijk Havengebied - Indische Buurt,,1,$110.00,100
18309094,Cosy bungalow with terrace,Robert,f,Tuindorp Nieuwendam,Oud-Noord,,1,$110.00,98
18310854,Spacious apartment near Vondelpark for 4 people,Robin,f,,Slotervaart,,2,$135.00,98
18316576,Luxury apartment in city Center of Amsterdam,Bastiaan,f,Amsterdam Centrum,Centrum-West,,1,$100.00,
18319012,Centre 2 bedroom canal view- new!,Clara,f,,Westerpark,,2,$170.00,100
18319387,Stay on a clipper in the North of Amsterdam,Henri,f,,Oud-Noord,,32,$83.00,97
18320167,Very Spacious & Cosy Waterside House in Amsterdam,Lanre,f,,IJburg - Zeeburgereiland,,1,$65.00,92
18320209,"Beautiful, light, spacious apartmnt",Fleur,f,,De Pijp - Rivierenbuurt,,1,$120.00,100
18322535,Cosy apartment in popular & trendy East!,Jurgen,f,,Oostelijk Havengebied - Indische Buurt,,1,$128.00,98
18322730,Unique 3-storey family house build in 1896.,Ingrid,f,Watergraafsmeer,Watergraafsmeer,,5,$280.00,100
18324033,"Light, comfortable apartment in quiet area!",Sanne,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,4,$100.00,100
18326657,Sleeping room with own toilet in Westerpark,Paulina,f,Oud-West,Westerpark,,1,$62.00,92
18334591,Beautiful apartment in the Center of Amsterdam,Ariadna,f,Jordaan,Centrum-West,,2,$166.00,
18335332,Amazing authentic Amsterdam house | Jordaan&Centre,Sacha,f,Jordaan,Centrum-West,,1,$200.00,80
18335433,Spacious home with garden close to centre,Cas,f,Kadoelen,Noord-West,,2,$229.00,94
18337087,Amsterdam,Regina,f,Watergraafsmeer,Watergraafsmeer,,3,$136.00,96
18337911,Cosy and Warm Amsterdam Apartment,Martijn,f,Oud-Zuid,Oud-Oost,,1,$127.00,94
18338304,Amsterdam maison,Isabel,f,Museumkwartier,Zuid,,4,$95.00,96
18338487,Big (145m) design family appartment in Amsterdam,Maartje,f,Buitenveldert-West,Buitenveldert - Zuidas,,5,$175.00,100
18339579,Beautiful spacious apartment in a quiet area,Juni & Sybren,f,Weesperbuurt en Plantage,Centrum-Oost,,1,$99.00,92
18340216,Warm and colourful City Hideaway!,Wendy And Bram,f,Jordaan,Bos en Lommer,,1,$115.00,86
18342007,"Small room next to the park, near the city center!",Daniël,f,Oosterparkbuurt,Oud-Oost,,1,$40.00,100
18349213,Wonderful apartment in Oost,Nana,f,,Oud-Oost,,2,$155.00,100
18349796,Cosy spot near city-centre,Annette,f,,De Baarsjes - Oud-West,,2,$95.00,93
18351893,Bright 2p apartment at Rembrandtpark,Vincent,f,Oud-West,Slotervaart,,1,$100.00,100
18353166,Rnovtd Stylsh Apt @heart of the BESTEST area: Pijp,Niloufar,f,,De Pijp - Rivierenbuurt,,1,$224.00,100
18353900,Trendy apartment in Amsterdam East,Bo,f,,Centrum-Oost,,1,$145.00,100
18354767,Luxury one bedroom apartment near Vondelpark,Maarten,f,Hoofddorppleinbuurt,Zuid,,1,$123.00,100
18356393,Cozy sunny apartment in Slotervaart area,Katerina,f,Slotervaart,Slotervaart,,1,$70.00,
18358642,Homy studio-apartment in Amsterdam Oost,Fong,f,Indische Buurt,Oostelijk Havengebied - Indische Buurt,,1,$57.00,98
18362594,"Comfortable, spacious, amazing family Canal house",Mariette,f,Oost,IJburg - Zeeburgereiland,,4,$275.00,100
18364332,1 Of A Kind Design Apt in Trendy Old West,Sophie,f,Oud-West,De Baarsjes - Oud-West,,1,$120.00,90
18364443,Spacious & cozy apartment in famous Canal District,Tim,f,Grachtengordel,Centrum-Oost,,2,$190.00,90
18365208,Bright and open studio at top location,Isla,f,Oud-West,Westerpark,,2,$115.00,100
18366080,Enchanting and light apt in amazing neighborhood,Inge,f,Amsterdam Centrum,De Baarsjes - Oud-West,,1,$150.00,100
18366311,ROOM FOR RENT,Johnny,f,Grachtengordel,Centrum-West,,1,$130.00,83
18366981,Room in creative and vibrant area (de Pijp),Liis,f,,De Pijp - Rivierenbuurt,,1,$50.00,100
18367766,Authentic warehouse appartment in center of Adam!!,Willem,f,Westelijke Eilanden,Centrum-West,,1,"$1,000.00",100
18367895,"One bed room apartment,",Ella,f,,Bijlmer-Centrum,,1,$130.00,
18367896,Spacious waterfront family home with sunny garden,Gaby,f,Oost,IJburg - Zeeburgereiland,,3,$150.00,
18368030,Apartment with central location in Amsterdam!,Willie,f,,De Pijp - Rivierenbuurt,,2,$244.00,88
18371253,Modern family appartment located in East,Claudia,f,Oostelijke Eilanden en Kadijken,Centrum-Oost,,4,$79.00,
18372140,"Cosy apartment in Amsterdam West, close to Joordan",Irina,f,,Westerpark,,1,$131.00,97
18372768,Sunny apartment with garden opposite forest,Jimmy,f,Buitenveldert-West,Buitenveldert - Zuidas,,3,$195.00,97
18378585,Penthouse Amsterdam,Oscar En Lucy,f,,Oud-Noord,,1,$120.00,98
18381036,Cozy & bright apartment with great balcony | 2P,Sophie,f,Bos en Lommer,Bos en Lommer,,1,$100.00,87
18381963,Canal view apartment near Vondelpark,Alexander,f,Hoofddorppleinbuurt,Zuid,,1,$119.00,100
18382299,Private Room in a spacious flat in Amsterdam Oost,Navz,f,,Oud-Oost,,1,$65.00,95
18382689,Family house in lovely quiet area in Amsterdam,Nienke,f,,Watergraafsmeer,,4,$199.00,80
18383073,Cosy apartment/Room Amsterdam,Jim,f,De Pijp,De Pijp - Rivierenbuurt,,1,$80.00,
18383268,Modern apartment in Jordaan district,Dennis,f,,Centrum-West,,1,$104.00,92
18384273,Bright lovely apartment in Old West,Jochem,t,Oud-West,De Baarsjes - Oud-West,,1,$145.00,99
18385269,Cozy apartment in a nice area nearby the centre,Sandra,f,Oud-West,Westerpark,,1,$108.00,100
18389307,Lovely apartment in Amsterdam,Emma,f,Oostelijke Eilanden en Kadijken,Centrum-Oost,,1,$135.00,99
18389592,High Fidelity (50m2) Amsterdam City Centar,Vladimir,f,De Wallen,Centrum-West,,3,$165.00,98
18391934,Lovely room in quiet neighbourhood,Job,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,1,$70.00,92
18392202,Riant woon-werkhuis aan groene rand van Amsterdam,Anne,f,,Gaasperdam - Driemond,,3,$135.00,100
18400977,Canalside apartment with amazing roof terrace |2P,Julia,f,Oud-West,De Baarsjes - Oud-West,,1,$118.00,98
18402700,Stylish and comfy appartment,Murielle En Mathijs,t,Oud-West,Bos en Lommer,,1,$70.00,96
18404346,Cozy and light Apartment in Amsterdam,Kenneth,f,,Bijlmer-Centrum,,1,$110.00,93
18404760,Passion Flower,Stefania,t,Oud-West,De Baarsjes - Oud-West,,3,$238.00,98
18405137,City appartment in The Pijp,Marius,f,De Pijp,De Pijp - Rivierenbuurt,,1,$120.00,92
18405300,Colourful Bohemian Chic (2-bedroom apartment),Willem & Jelena,f,Slotervaart,Slotervaart,,2,$94.00,97
18405942,Warm and spacious loft apartment!,Wendy And Bram,f,Jordaan,De Pijp - Rivierenbuurt,,2,$259.00,93
18407458,"Cosy, light appartment with garden",Babs,f,,Watergraafsmeer,,4,$135.00,98
18407727,Bright apartment in friendly&central neighborhood,Myrthe,f,Oud-West,Westerpark,,1,$80.00,93
18407750,Charming canal flat near Vondelpark + local tips,Tiphaine,f,,Zuid,,1,$125.00,99
18407771,Room 2-Jordaan canal/Pool Table/Spa bath/Roof area,Michelle,f,Jordaan,Centrum-West,,1,$96.00,96
18410560,Rembrandt Square Nice Home,Quinn,f,,Centrum-West,,1,$187.00,
18410648,Elegant city retreat on canal,Shuchen,f,,Centrum-West,,1,$130.00,96
18411342,Cute 1BR House near Center,Mirte,f,,Oud-Noord,,1,$140.00,95
18414048,Amsterdam,Dick,f,Nieuwendam-Noord,Noord-Oost,,2,$130.00,92
18418621,Cozy & charming apartment at great location | 2P,Malgosia,f,,Westerpark,,1,$75.00,96
18419273,Great top floor roof terrace apt. for couples,Willem,f,Oud-West,De Baarsjes - Oud-West,,2,$79.00,80
18419333,Inner-west ground-floor apartment with courtyard,Brent,f,Oud-West,De Baarsjes - Oud-West,,2,$175.00,89
18419423,Delux family home w/garden close to Vondelpark,Tiina,f,Hoofddorppleinbuurt,Zuid,,1,$228.00,98
18419949,Spacious 3p apt in Pijp near the Albert Cuyp & RAI,Michael,t,Rivierenbuurt,De Pijp - Rivierenbuurt,,2,$150.00,93
18420156,3 floor apartment + roof terrace at centre island,Suzan,f,Zeeburg,Oostelijk Havengebied - Indische Buurt,,5,$250.00,97
18420920,"75m2 appartement with 2 large bedrooms,A'dam south",Robert,f,,De Pijp - Rivierenbuurt,,4,$225.00,94
18421577,Classic Amsterdam Apartment with 3rd Floor Balcony,Mickyla,f,,De Baarsjes - Oud-West,,1,$59.00,95
18422431,Stunning view / Cosy attic with private bathroom,Sven And Laura,f,Grachtengordel,Centrum-Oost,,1,$121.00,100
18423345,Luxurious private suite City center of Amsterdam,Tjakko,t,Grachtengordel,Centrum-West,,1,$171.00,99
18427304,Spacious apartment in vibrant area,Eva & Tjeerd,f,Indische Buurt,Oostelijk Havengebied - Indische Buurt,,1,$100.00,94
18436756,"Big room with balcony, 15min to center",Kaspar,f,Watergraafsmeer,Watergraafsmeer,,1,$50.00,
18441982,Cosy apartment near Vondelpark,Lillian,f,,De Baarsjes - Oud-West,,1,$130.00,
18452492,NEW City Centre apartment with amazing VIEW | 2P,Simon,f,,Westerpark,,1,$200.00,100
18452684,Cosy appartment in Amsterdam,Gerrit,f,Oosterparkbuurt,Oud-Oost,,1,$125.00,98
18454658,"Trendy apartment near Oosterpark, Amstel & Centre",Katja,f,Oosterparkbuurt,Oud-Oost,,1,$129.00,92
18457079,Our brand new lovely home near Westerpark!,Mitch,f,Bos en Lommer,Bos en Lommer,,1,$120.00,100
18458032,Quiet appartment close to lively hoods,Corien,f,,De Pijp - Rivierenbuurt,,1,$135.00,100
18458695,Appt. big-spacy-luxe-balcony,Noelle,t,,Geuzenveld - Slotermeer,,3,$298.00,93
18460188,Lovely small house at Amsterdam North,Remi,f,IJplein en Vogelbuurt,Oud-Noord,,1,$115.00,94
18462553,Modern 3 bedroom apartment in Amsterdam,Mitchel,f,Osdorp,Osdorp,,2,$121.00,93
18466284,Private apartment with canalview!! in city centre,Judith,f,,Centrum-West,,1,$139.00,94
18471413,Great apartment 10 minutes from city center,Asaf,f,,Bos en Lommer,,2,$169.00,100
18473589,Charming canal house sous-terrain with garden,Reinier,f,De Pijp,De Pijp - Rivierenbuurt,,2,$140.00,98
18474639,A jungle near Amsterdam; One bedroom apartment.,Nancy,f,,De Pijp - Rivierenbuurt,,1,$75.00,
18478473,"Bright and spacious appartment, Waterview",Marit,f,,Oostelijk Havengebied - Indische Buurt,,2,$80.00,100
18478774,two rooms in former painter studio,Anneke,t,,De Pijp - Rivierenbuurt,,2,$200.00,98
18479156,Large light double room in family home,Kitt,f,,De Pijp - Rivierenbuurt,,1,$30.00,94
18480843,Spacious apartment (Vondelpark + Museum District),Gijs,f,Oud-West,De Baarsjes - Oud-West,,4,$139.00,100
18483677,Studio at Albert Cuijp market,Abena,f,De Pijp,De Pijp - Rivierenbuurt,,1,$95.00,90
18485293,Spectacular stay in Amsterdam on large houseboat,Joke,f,Oud-Zuid,Zuid,,3,$220.00,90
